Date,Product_Name,Match_Type,Impressions,Clicks,Spend,Sales,Orders,Current_Bid,Actual_CPC,Suggested_Bid_Min,Suggested_Bid_Max,ACOS_Current,Target_ACOS_Goal,Conversion_Rate,CTR,Competitor_Price,Inventory_Level,Day_Type,Optimal_Bid,My_Rating,Comp_Rating,Comp_Review_Count,Price_Gap,Rating_Gap
2026-02-14,Fruit Drink,Broad,5010,120,3198.0,4214,7,29.32,26.65,18.65,39.97,75.89,20.0,0.0617,0.024,639,14,Weekend,18.65,4.0,3.6,3735,-37,0.3999999999999999
2026-02-15,Aloe vera juice,Exact,2392,20,261.4,0,0,15.03,13.07,9.15,19.61,0.0,20.0,0.0375,0.0086,423,170,Weekend,9.15,3.8,4.3,219,25,-0.5
2026-02-15,Aloe vera juice,Phrase,6224,65,1630.85,1344,3,28.67,25.09,17.56,37.63,121.34,20.0,0.0478,0.0105,466,8,Weekend,17.56,3.8,4.0,4445,-18,-0.20000000000000018
2026-02-15,Aloe vera juice,Broad,5721,70,2194.5,1344,3,42.56,31.35,21.95,47.03,163.28,20.0,0.0468,0.0124,476,159,Weekend,21.95,3.8,4.1,4275,-28,-0.2999999999999998
2026-02-15,Graviola,Exact,3294,32,837.44,598,1,27.88,26.17,18.32,39.26,140.04,20.0,0.0339,0.0098,577,72,Weekend,18.32,4.0,4.7,4743,21,-0.7000000000000002
2026-02-15,Graviola,Phrase,1917,27,758.16,598,1,30.57,28.08,19.66,42.12,126.78,20.0,0.045,0.0143,568,238,Weekend,19.66,4.0,4.1,4982,30,-0.09999999999999964
2026-02-15,Graviola,Broad,6010,132,4818.0,2392,4,38.52,36.5,25.55,54.75,201.42,20.0,0.0377,0.022,635,148,Weekend,25.55,4.0,4.8,595,-37,-0.7999999999999998
2026-02-15,Eco ensulin,Exact,3513,72,977.76,6045,5,15.23,13.58,9.51,20.37,16.17,20.0,0.0742,0.0206,1191,19,Weekend,17.94,4.2,4.4,1650,18,-0.20000000000000018
2026-02-15,Eco ensulin,Phrase,4738,44,1308.12,3627,3,37.68,29.73,20.81,44.59,36.07,20.0,0.0737,0.0093,1246,51,Weekend,20.81,4.2,4.7,131,-37,-0.5
2026-02-15,Eco ensulin,Broad,2980,53,789.7,4836,4,18.79,14.9,10.43,22.35,16.33,20.0,0.0863,0.0179,1192,90,Weekend,20.87,4.2,3.8,1457,17,0.40000000000000036
2026-02-15,Curcumin C3,Exact,4955,43,764.54,1912,2,23.93,17.78,12.45,26.67,39.99,20.0,0.0614,0.0087,910,233,Weekend,12.45,4.5,3.7,3008,46,0.7999999999999998
2026-02-15,Curcumin C3,Phrase,6021,81,1422.36,2868,3,23.26,17.56,12.29,26.34,49.59,20.0,0.0446,0.0135,962,151,Weekend,12.29,4.5,4.8,3060,-6,-0.2999999999999998
2026-02-15,Curcumin C3,Broad,2581,27,439.29,956,1,17.49,16.27,11.39,24.41,45.95,20.0,0.0642,0.0105,978,240,Weekend,12.28,4.5,3.9,4986,-22,0.6000000000000001
2026-02-15,Fruit Drink,Exact,5136,48,1158.72,1212,2,28.36,24.14,16.9,36.21,95.6,20.0,0.0538,0.0094,624,252,Weekend,16.9,4.0,3.9,3758,-18,0.10000000000000009
2026-02-15,Fruit Drink,Phrase,3552,38,742.52,606,1,24.11,19.54,13.68,29.31,122.53,20.0,0.0442,0.0108,608,177,Weekend,13.68,4.0,4.3,1977,-2,-0.2999999999999998
2026-02-15,Fruit Drink,Broad,1922,40,1446.4,606,1,41.67,36.16,25.31,54.24,238.68,20.0,0.0413,0.0209,579,141,Weekend,25.31,4.0,4.3,1222,27,-0.2999999999999998
2026-02-16,Aloe vera juice,Exact,1056,10,168.1,0,0,20.78,16.81,11.77,25.21,0.0,20.0,0.052,0.0101,497,268,Weekday,11.77,3.8,3.9,580,-40,-0.10000000000000009
2026-02-16,Aloe vera juice,Phrase,1818,35,1253.35,457,1,44.89,35.81,25.07,53.72,274.26,20.0,0.0444,0.0198,501,38,Weekday,25.07,3.8,4.3,2755,-44,-0.5
2026-02-16,Aloe vera juice,Broad,3161,41,898.31,457,1,24.04,21.91,15.34,32.87,196.57,20.0,0.0368,0.013,445,44,Weekday,15.34,3.8,4.4,2785,12,-0.6000000000000005
2026-02-16,Graviola,Exact,3460,56,1857.52,1194,2,38.77,33.17,23.22,49.76,155.57,20.0,0.049,0.0162,567,55,Weekday,23.22,4.0,3.9,125,30,0.10000000000000009
2026-02-16,Graviola,Phrase,3256,71,1471.83,1791,3,22.94,20.73,14.51,31.09,82.18,20.0,0.0441,0.022,638,240,Weekday,14.51,4.0,4.5,3461,-41,-0.5
2026-02-16,Graviola,Broad,4637,99,3229.38,2985,5,35.14,32.62,22.83,48.93,108.19,20.0,0.0558,0.0215,635,253,Weekday,22.83,4.0,3.9,346,-38,0.10000000000000009
2026-02-16,Eco ensulin,Exact,2650,31,535.68,2400,2,19.17,17.28,12.1,25.92,22.32,20.0,0.0954,0.012,1234,22,Weekday,22.9,4.2,3.6,345,-34,0.6000000000000001
2026-02-16,Eco ensulin,Phrase,1909,40,994.8,3600,3,26.63,24.87,17.41,37.3,27.63,20.0,0.0831,0.0212,1231,22,Weekday,19.94,4.2,4.2,774,-31,0.0
2026-02-16,Eco ensulin,Broad,2182,44,1481.04,3600,3,41.99,33.66,23.56,50.49,41.14,20.0,0.0859,0.0205,1239,118,Weekday,23.56,4.2,4.1,3551,-39,0.10000000000000053
2026-02-16,Curcumin C3,Exact,1889,41,559.65,1880,2,16.81,13.65,9.55,20.48,29.77,20.0,0.055,0.0221,930,81,Weekday,10.34,4.5,4.2,781,10,0.2999999999999998
2026-02-16,Curcumin C3,Phrase,2480,24,803.04,940,1,36.4,33.46,23.42,50.19,85.43,20.0,0.0696,0.0098,956,78,Weekday,23.42,4.5,3.6,546,-16,0.8999999999999999
2026-02-16,Curcumin C3,Broad,2990,25,771.75,940,1,33.52,30.87,21.61,46.3,82.1,20.0,0.059,0.0084,930,203,Weekday,21.61,4.5,4.0,3616,10,0.5
2026-02-16,Fruit Drink,Exact,1221,16,352.64,0,0,28.67,22.04,15.43,33.06,0.0,20.0,0.0567,0.0135,581,9,Weekday,15.43,4.0,3.6,3868,13,0.3999999999999999
2026-02-16,Fruit Drink,Phrase,1737,24,444.24,594,1,22.23,18.51,12.96,27.77,74.79,20.0,0.0486,0.0139,580,233,Weekday,12.96,4.0,4.0,484,14,0.0
2026-02-16,Fruit Drink,Broad,3060,76,1225.12,1782,3,22.65,16.12,11.28,24.18,68.75,20.0,0.0516,0.0249,550,70,Weekday,11.28,4.0,3.7,2695,44,0.2999999999999998
2026-02-17,Aloe vera juice,Exact,2699,33,1064.58,0,0,38.77,32.26,22.58,48.39,0.0,20.0,0.0271,0.0125,399,242,Weekday,22.58,3.8,4.7,2759,49,-0.9000000000000004
2026-02-17,Aloe vera juice,Phrase,2645,27,630.99,448,1,24.63,23.37,16.36,35.05,140.85,20.0,0.056,0.0105,468,218,Weekday,16.36,3.8,3.6,3614,-20,0.19999999999999973
2026-02-17,Aloe vera juice,Broad,3352,38,1222.84,448,1,42.98,32.18,22.53,48.27,272.96,20.0,0.0294,0.0114,442,125,Weekday,22.53,3.8,4.8,2284,6,-1.0
2026-02-17,Graviola,Exact,1825,28,631.12,594,1,27.48,22.54,15.78,33.81,106.25,20.0,0.0531,0.0159,585,261,Weekday,15.78,4.0,3.8,3714,9,0.20000000000000018
2026-02-17,Graviola,Phrase,2141,44,1096.48,594,1,33.64,24.92,17.44,37.38,184.59,20.0,0.0408,0.0209,562,138,Weekday,17.44,4.0,4.3,1657,32,-0.2999999999999998
2026-02-17,Graviola,Broad,2845,40,1236.4,594,1,41.68,30.91,21.64,46.37,208.15,20.0,0.0393,0.0141,607,164,Weekday,21.64,4.0,4.6,2639,-13,-0.5999999999999996
2026-02-17,Eco ensulin,Exact,1450,18,482.58,1199,1,32.56,26.81,18.77,40.21,40.25,20.0,0.0654,0.0126,1153,19,Weekday,18.77,4.2,4.7,1942,46,-0.5
2026-02-17,Eco ensulin,Phrase,3845,42,1055.88,2398,2,29.16,25.14,17.6,37.71,44.03,20.0,0.0678,0.0111,1177,220,Weekday,17.6,4.2,4.7,4612,22,-0.5
2026-02-17,Eco ensulin,Broad,1475,29,820.12,2398,2,35.91,28.28,19.8,42.42,34.2,20.0,0.0719,0.0203,1198,129,Weekday,19.8,4.2,4.6,461,1,-0.39999999999999947
2026-02-17,Curcumin C3,Exact,4193,67,2519.87,2835,3,42.56,37.61,26.33,56.41,88.88,20.0,0.0496,0.0161,941,159,Weekday,26.33,4.5,4.5,3758,4,0.0
2026-02-17,Curcumin C3,Phrase,1741,12,400.8,0,0,40.04,33.4,23.38,50.1,0.0,20.0,0.0583,0.0074,988,34,Weekday,23.38,4.5,4.3,2777,-43,0.20000000000000018
2026-02-17,Curcumin C3,Broad,1980,27,464.4,945,1,22.41,17.2,12.04,25.8,49.14,20.0,0.0477,0.014,902,34,Weekday,12.04,4.5,4.4,4363,43,0.09999999999999964
2026-02-17,Fruit Drink,Exact,2077,26,550.42,607,1,24.08,21.17,14.82,31.76,90.68,20.0,0.0438,0.0127,645,287,Weekday,14.82,4.0,4.5,1359,-38,-0.5
2026-02-17,Fruit Drink,Phrase,1328,31,887.53,607,1,36.26,28.63,20.04,42.95,146.22,20.0,0.0512,0.0236,599,113,Weekday,20.04,4.0,3.9,1668,8,0.10000000000000009
2026-02-17,Fruit Drink,Broad,3078,37,1300.18,1214,2,38.75,35.14,24.6,52.71,107.1,20.0,0.0545,0.0121,652,63,Weekday,24.6,4.0,4.0,435,-45,0.0
2026-02-18,Aloe vera juice,Exact,1602,29,353.8,444,1,16.63,12.2,8.54,18.3,79.68,20.0,0.0425,0.0182,449,19,Weekday,8.54,3.8,4.2,4391,-5,-0.40000000000000036
2026-02-18,Aloe vera juice,Phrase,3574,29,867.39,444,1,32.98,29.91,20.94,44.87,195.36,20.0,0.0546,0.0084,470,278,Weekday,20.94,3.8,3.7,1720,-26,0.09999999999999964
2026-02-18,Aloe vera juice,Broad,2938,18,446.94,0,0,30.57,24.83,17.38,37.24,0.0,20.0,0.04,0.0061,444,259,Weekday,17.38,3.8,4.3,2248,0,-0.5
2026-02-18,Graviola,Exact,3706,30,616.2,592,1,23.26,20.54,14.38,30.81,104.09,20.0,0.0425,0.0082,637,291,Weekday,14.38,4.0,4.6,3529,-45,-0.5999999999999996
2026-02-18,Graviola,Phrase,1873,33,491.7,592,1,18.08,14.9,10.43,22.35,83.06,20.0,0.043,0.018,562,146,Weekday,10.43,4.0,4.2,812,30,-0.20000000000000018
2026-02-18,Graviola,Broad,3116,47,1672.73,592,1,43.4,35.59,24.91,53.39,282.56,20.0,0.0354,0.0151,566,252,Weekday,24.91,4.0,4.6,3986,26,-0.5999999999999996
2026-02-18,Eco ensulin,Exact,1467,22,696.08,1201,1,35.06,31.64,22.15,47.46,57.96,20.0,0.0891,0.0156,1212,71,Weekday,22.15,4.2,3.8,2482,-11,0.40000000000000036
2026-02-18,Eco ensulin,Phrase,4196,96,2013.12,9608,8,28.43,20.97,14.68,31.45,20.95,20.0,0.0891,0.0231,1172,140,Weekday,21.4,4.2,3.6,3263,29,0.6000000000000001
2026-02-18,Eco ensulin,Broad,3760,81,2555.55,8407,7,42.82,31.55,22.09,47.33,30.4,20.0,0.0921,0.0216,1182,93,Weekday,22.12,4.2,3.5,1990,19,0.7000000000000002
2026-02-18,Curcumin C3,Exact,4275,73,1653.45,3800,4,30.49,22.65,15.85,33.97,43.51,20.0,0.0639,0.0172,989,257,Weekday,15.85,4.5,4.0,2781,-39,0.5
2026-02-18,Curcumin C3,Phrase,3573,37,1239.5,950,1,37.39,33.5,23.45,50.25,130.47,20.0,0.0526,0.0105,956,63,Weekday,23.45,4.5,4.4,2494,-6,0.09999999999999964
2026-02-18,Curcumin C3,Broad,2771,42,1742.16,1900,2,43.74,41.48,29.04,62.22,91.69,20.0,0.0641,0.0155,991,93,Weekday,29.04,4.5,4.0,3942,-41,0.5
2026-02-18,Fruit Drink,Exact,2905,31,691.3,599,1,24.13,22.3,15.61,33.45,115.41,20.0,0.0463,0.0109,642,279,Weekday,15.61,4.0,4.4,4520,-43,-0.40000000000000036
2026-02-18,Fruit Drink,Phrase,1838,31,736.25,599,1,28.4,23.75,16.62,35.62,122.91,20.0,0.0574,0.0172,613,211,Weekday,16.62,4.0,3.7,4939,-14,0.2999999999999998
2026-02-18,Fruit Drink,Broad,4529,86,3020.32,1198,2,37.22,35.12,24.58,52.68,252.11,20.0,0.0331,0.0191,550,221,Weekday,24.58,4.0,4.6,982,49,-0.5999999999999996
2026-02-19,Aloe vera juice,Exact,3682,38,640.3,450,1,22.78,16.85,11.79,25.28,142.29,20.0,0.0368,0.0104,458,243,Weekday,11.79,3.8,4.5,3993,-8,-0.7000000000000002
2026-02-19,Aloe vera juice,Phrase,1499,32,1334.08,450,1,44.67,41.69,29.18,62.53,296.46,20.0,0.0413,0.0215,423,160,Weekday,29.18,3.8,4.1,2317,27,-0.2999999999999998
2026-02-19,Aloe vera juice,Broad,2783,29,834.04,450,1,30.93,28.76,20.13,43.14,185.34,20.0,0.0576,0.0107,486,262,Weekday,20.13,3.8,3.6,4709,-36,0.19999999999999973
2026-02-19,Graviola,Exact,2742,51,1400.97,1188,2,35.67,27.47,19.23,41.2,117.93,20.0,0.0571,0.0189,605,230,Weekday,19.23,4.0,3.7,1173,-11,0.2999999999999998
2026-02-19,Graviola,Phrase,1872,38,819.66,1188,2,30.46,21.57,15.1,32.36,68.99,20.0,0.0543,0.0204,617,64,Weekday,15.1,4.0,3.9,1393,-23,0.10000000000000009
2026-02-19,Graviola,Broad,4186,78,1179.36,1782,3,20.23,15.12,10.58,22.68,66.18,20.0,0.0475,0.0188,609,187,Weekday,10.58,4.0,4.2,374,-15,-0.20000000000000018
2026-02-19,Eco ensulin,Exact,1353,27,509.76,1200,1,25.67,18.88,13.22,28.32,42.48,20.0,0.0731,0.0206,1151,6,Weekday,17.54,4.2,4.3,1990,49,-0.09999999999999964
2026-02-19,Eco ensulin,Phrase,3067,70,1008.0,6000,5,15.72,14.4,10.08,21.6,16.8,20.0,0.0815,0.023,1175,31,Weekday,19.56,4.2,4.0,2494,25,0.20000000000000018
2026-02-19,Eco ensulin,Broad,1851,13,231.27,1200,1,20.52,17.79,12.45,26.68,19.27,20.0,0.0789,0.0074,1209,18,Weekday,18.94,4.2,4.3,3477,-9,-0.09999999999999964
2026-02-19,Curcumin C3,Exact,2845,63,1918.98,3832,4,33.79,30.46,21.32,45.69,50.08,20.0,0.0637,0.0222,955,57,Weekday,21.32,4.5,3.8,608,3,0.7000000000000002
2026-02-19,Curcumin C3,Phrase,4831,67,1501.47,3832,4,30.15,22.41,15.69,33.62,39.18,20.0,0.0691,0.014,969,76,Weekday,15.69,4.5,3.6,1351,-11,0.8999999999999999
2026-02-19,Curcumin C3,Broad,4764,92,2893.4,4790,5,35.81,31.45,22.01,47.17,60.41,20.0,0.0633,0.0193,951,19,Weekday,22.01,4.5,3.8,2434,7,0.7000000000000002
2026-02-19,Fruit Drink,Exact,4066,99,2844.27,3654,6,36.54,28.73,20.11,43.09,77.84,20.0,0.0648,0.0245,657,190,Weekday,20.11,4.0,3.5,3355,-48,0.5
2026-02-19,Fruit Drink,Phrase,2446,33,1079.76,609,1,38.77,32.72,22.9,49.08,177.3,20.0,0.0533,0.0136,622,15,Weekday,22.9,4.0,3.9,4482,-13,0.10000000000000009
2026-02-19,Fruit Drink,Broad,4167,76,2423.64,2436,4,43.76,31.89,22.32,47.84,99.49,20.0,0.0549,0.0184,618,95,Weekday,22.32,4.0,3.8,2583,-9,0.20000000000000018
2026-02-20,Aloe vera juice,Exact,1463,30,828.9,449,1,33.54,27.63,19.34,41.45,184.61,20.0,0.035,0.0205,419,35,Weekday,19.34,3.8,4.4,1860,30,-0.6000000000000005
2026-02-20,Aloe vera juice,Phrase,1816,23,472.19,449,1,22.59,20.53,14.37,30.8,105.16,20.0,0.0484,0.0129,493,93,Weekday,14.37,3.8,4.1,3938,-44,-0.2999999999999998
2026-02-20,Aloe vera juice,Broad,3269,67,1783.54,898,2,36.36,26.62,18.63,39.93,198.61,20.0,0.0441,0.0206,470,124,Weekday,18.63,3.8,4.2,2953,-21,-0.40000000000000036
2026-02-20,Graviola,Exact,2429,16,459.2,0,0,39.15,28.7,20.09,43.05,0.0,20.0,0.0409,0.0069,657,162,Weekday,20.09,4.0,4.7,2060,-49,-0.7000000000000002
2026-02-20,Graviola,Phrase,2890,42,737.1,608,1,19.81,17.55,12.29,26.33,121.23,20.0,0.0441,0.0148,569,289,Weekday,12.29,4.0,4.1,863,39,-0.09999999999999964
2026-02-20,Graviola,Broad,4193,84,2031.96,3040,5,26.36,24.19,16.93,36.29,66.84,20.0,0.0598,0.0202,646,61,Weekday,16.93,4.0,3.7,1834,-38,0.2999999999999998
2026-02-20,Eco ensulin,Exact,2186,47,1652.99,3621,3,39.95,35.17,24.62,52.76,45.65,20.0,0.0751,0.0216,1238,41,Weekday,24.62,4.2,4.6,3051,-31,-0.39999999999999947
2026-02-20,Eco ensulin,Phrase,3291,43,1360.95,3621,3,42.34,31.65,22.15,47.47,37.58,20.0,0.078,0.0132,1207,47,Weekday,22.15,4.2,4.3,1048,0,-0.09999999999999964
2026-02-20,Eco ensulin,Broad,4620,84,1304.52,6035,5,17.01,15.53,10.87,23.29,21.62,20.0,0.067,0.0184,1177,111,Weekday,16.17,4.2,4.7,428,30,-0.5
2026-02-20,Curcumin C3,Exact,1948,45,748.8,1880,2,22.44,16.64,11.65,24.96,39.83,20.0,0.0587,0.0232,967,176,Weekday,11.65,4.5,4.2,2337,-27,0.2999999999999998
2026-02-20,Curcumin C3,Phrase,1351,21,380.52,0,0,19.52,18.12,12.68,27.18,0.0,20.0,0.0462,0.0161,922,200,Weekday,12.68,4.5,4.6,4047,18,-0.09999999999999964
2026-02-20,Curcumin C3,Broad,1064,15,379.95,0,0,30.16,25.33,17.73,37.99,0.0,20.0,0.0492,0.0148,912,25,Weekday,17.73,4.5,4.4,541,28,0.09999999999999964
2026-02-20,Fruit Drink,Exact,4295,48,819.84,1194,2,22.98,17.08,11.96,25.62,68.66,20.0,0.0472,0.0113,569,7,Weekday,11.96,4.0,4.0,2266,28,0.0
2026-02-20,Fruit Drink,Phrase,2725,46,554.76,1194,2,15.47,12.06,8.44,18.09,46.46,20.0,0.0457,0.0171,574,31,Weekday,8.44,4.0,4.1,3085,23,-0.09999999999999964
2026-02-20,Fruit Drink,Broad,1460,27,825.12,597,1,38.09,30.56,21.39,45.84,138.21,20.0,0.0408,0.0188,625,221,Weekday,21.39,4.0,4.6,1030,-28,-0.5999999999999996
2026-02-21,Aloe vera juice,Exact,5651,122,2271.64,2250,5,24.95,18.62,13.03,27.93,100.96,20.0,0.0431,0.0217,481,74,Weekend,13.03,3.8,4.3,1340,-31,-0.5
2026-02-21,Aloe vera juice,Phrase,1965,44,575.96,450,1,16.73,13.09,9.16,19.63,127.99,20.0,0.0383,0.0225,413,26,Weekend,9.16,3.8,4.2,1189,37,-0.40000000000000036
2026-02-21,Aloe vera juice,Broad,4786,101,3307.75,1800,4,36.56,32.75,22.92,49.12,183.76,20.0,0.0397,0.0213,467,204,Weekend,22.92,3.8,4.4,4673,-17,-0.6000000000000005
2026-02-21,Graviola,Exact,2534,15,222.3,0,0,17.92,14.82,10.37,22.23,0.0,20.0,0.0433,0.0062,635,42,Weekend,10.37,4.0,4.5,290,-33,-0.5
2026-02-21,Graviola,Phrase,1805,12,313.8,0,0,31.84,26.15,18.3,39.22,0.0,20.0,0.0424,0.0067,566,135,Weekend,18.3,4.0,4.2,882,36,-0.20000000000000018
2026-02-21,Graviola,Broad,5883,43,961.91,602,1,30.27,22.37,15.66,33.55,159.79,20.0,0.0361,0.0074,583,53,Weekend,15.66,4.0,4.6,2679,19,-0.5999999999999996
2026-02-21,Eco ensulin,Exact,3069,34,648.38,3576,3,25.74,19.07,13.35,28.61,18.13,20.0,0.0914,0.0112,1186,33,Weekend,21.79,4.2,3.6,3068,6,0.6000000000000001
2026-02-21,Eco ensulin,Phrase,2695,38,1041.2,3576,3,37.5,27.4,19.18,41.1,29.12,20.0,0.0886,0.0142,1198,147,Weekend,21.12,4.2,3.8,1748,-6,0.40000000000000036
2026-02-21,Eco ensulin,Broad,2095,45,1406.7,3576,3,33.66,31.26,21.88,46.89,39.34,20.0,0.0674,0.0219,1166,72,Weekend,21.88,4.2,4.7,4060,26,-0.5
2026-02-21,Curcumin C3,Exact,6018,54,1857.6,2829,3,41.52,34.4,24.08,51.6,65.66,20.0,0.0578,0.0091,941,76,Weekend,24.08,4.5,4.1,4599,2,0.40000000000000036
2026-02-21,Curcumin C3,Phrase,3716,24,364.8,943,1,18.98,15.2,10.64,22.8,38.69,20.0,0.0629,0.0067,992,247,Weekend,11.86,4.5,4.1,165,-49,0.40000000000000036
2026-02-21,Curcumin C3,Broad,5997,138,3393.42,7544,8,31.29,24.59,17.21,36.88,44.98,20.0,0.0619,0.023,982,111,Weekend,17.21,4.5,4.1,1567,-39,0.40000000000000036
2026-02-21,Fruit Drink,Exact,6038,135,4503.6,2950,5,42.73,33.36,23.35,50.04,152.66,20.0,0.0385,0.0224,615,70,Weekend,23.35,4.0,4.7,1308,-25,-0.7000000000000002
2026-02-21,Fruit Drink,Phrase,3422,60,1130.4,1180,2,24.36,18.84,13.19,28.26,95.8,20.0,0.0463,0.0177,613,195,Weekend,13.19,4.0,4.3,3078,-23,-0.2999999999999998
2026-02-21,Fruit Drink,Broad,3167,74,1923.26,1770,3,34.94,25.99,18.19,38.98,108.66,20.0,0.0499,0.0235,569,129,Weekend,18.19,4.0,3.9,859,21,0.10000000000000009
2026-02-22,Aloe vera juice,Exact,4899,83,1970.42,916,2,28.42,23.74,16.62,35.61,215.11,20.0,0.0298,0.0171,416,44,Weekend,16.62,3.8,4.6,4372,42,-0.7999999999999998
2026-02-22,Aloe vera juice,Phrase,4401,84,3536.4,1832,4,44.46,42.1,29.47,63.15,193.03,20.0,0.0512,0.0192,410,212,Weekend,29.47,3.8,3.5,1937,48,0.2999999999999998
2026-02-22,Aloe vera juice,Broad,4539,60,1969.2,916,2,40.12,32.82,22.97,49.23,214.98,20.0,0.0404,0.0134,422,202,Weekend,22.97,3.8,4.1,4689,36,-0.2999999999999998
2026-02-22,Graviola,Exact,5691,104,2999.36,3648,6,35.97,28.84,20.19,43.26,82.22,20.0,0.0586,0.0184,654,120,Weekend,20.19,4.0,3.8,3705,-46,0.20000000000000018
2026-02-22,Graviola,Phrase,6314,133,2324.84,3040,5,18.44,17.48,12.24,26.22,76.48,20.0,0.0395,0.0212,563,146,Weekend,12.24,4.0,4.3,331,45,-0.2999999999999998
2026-02-22,Graviola,Broad,4470,83,2621.97,1824,3,34.15,31.59,22.11,47.38,143.75,20.0,0.0406,0.0186,594,122,Weekend,22.11,4.0,4.4,3116,14,-0.40000000000000036
2026-02-22,Eco ensulin,Exact,5676,74,1718.28,7140,6,29.18,23.22,16.25,34.83,24.07,20.0,0.0852,0.0131,1202,279,Weekend,20.28,4.2,4.0,3913,-12,0.20000000000000018
2026-02-22,Eco ensulin,Phrase,4794,118,2309.26,10710,9,22.48,19.57,13.7,29.36,21.56,20.0,0.0792,0.0248,1142,78,Weekend,18.85,4.2,4.0,756,48,0.20000000000000018
2026-02-22,Eco ensulin,Broad,1846,24,452.88,2380,2,20.39,18.87,13.21,28.3,19.03,20.0,0.0873,0.013,1223,188,Weekend,20.78,4.2,4.0,458,-33,0.20000000000000018
2026-02-22,Curcumin C3,Exact,3353,24,888.96,960,1,39.47,37.04,25.93,55.56,92.6,20.0,0.063,0.0073,910,172,Weekend,25.93,4.5,3.6,472,50,0.8999999999999999
2026-02-22,Curcumin C3,Phrase,6780,100,3539.0,4800,5,39.64,35.39,24.77,53.09,73.73,20.0,0.0558,0.0149,998,60,Weekend,24.77,4.5,4.4,4757,-38,0.09999999999999964
2026-02-22,Curcumin C3,Broad,1834,23,707.71,960,1,32.85,30.77,21.54,46.16,73.72,20.0,0.0625,0.0126,925,191,Weekend,21.54,4.5,3.7,4964,35,0.7999999999999998
2026-02-22,Fruit Drink,Exact,3819,67,1993.25,1186,2,36.96,29.75,20.82,44.62,168.06,20.0,0.0419,0.0178,552,97,Weekend,20.82,4.0,4.2,710,41,-0.20000000000000018
2026-02-22,Fruit Drink,Phrase,4737,57,2226.42,1186,2,41.49,39.06,27.34,58.59,187.73,20.0,0.0482,0.0121,555,285,Weekend,27.34,4.0,3.9,1854,38,0.10000000000000009
2026-02-22,Fruit Drink,Broad,3451,81,1995.03,2372,4,33.04,24.63,17.24,36.95,84.11,20.0,0.0497,0.0236,590,106,Weekend,17.24,4.0,4.0,3188,3,0.0
2026-02-23,Aloe vera juice,Exact,1903,45,1266.3,453,1,30.94,28.14,19.7,42.21,279.54,20.0,0.0368,0.0239,501,98,Weekday,19.7,3.8,4.7,3204,-48,-0.9000000000000004
2026-02-23,Aloe vera juice,Phrase,3193,54,617.22,906,2,16.08,11.43,8.0,17.14,68.13,20.0,0.042,0.0172,413,230,Weekday,8.0,3.8,4.0,1654,40,-0.20000000000000018
2026-02-23,Aloe vera juice,Broad,1292,8,134.8,0,0,19.51,16.85,11.79,25.28,0.0,20.0,0.0524,0.0064,497,19,Weekday,11.79,3.8,3.9,2879,-44,-0.10000000000000009
2026-02-23,Graviola,Exact,2617,58,1354.3,1218,2,27.6,23.35,16.34,35.03,111.19,20.0,0.0477,0.0223,586,58,Weekday,16.34,4.0,4.0,1611,23,0.0
2026-02-23,Graviola,Phrase,2528,51,1373.94,1218,2,31.2,26.94,18.86,40.41,112.8,20.0,0.056,0.0205,629,209,Weekday,18.86,4.0,3.8,1103,-20,0.20000000000000018
2026-02-23,Graviola,Broad,2111,32,1063.36,609,1,38.74,33.23,23.26,49.84,174.61,20.0,0.0616,0.0156,625,40,Weekday,23.26,4.0,3.5,2686,-16,0.5
2026-02-23,Eco ensulin,Exact,2174,31,444.23,2404,2,20.2,14.33,10.03,21.5,18.48,20.0,0.0797,0.0143,1199,292,Weekday,19.16,4.2,4.2,3399,3,0.0
2026-02-23,Eco ensulin,Phrase,2201,54,643.14,3606,3,15.52,11.91,8.34,17.87,17.84,20.0,0.0725,0.0249,1187,129,Weekday,17.43,4.2,4.5,3330,15,-0.2999999999999998
2026-02-23,Eco ensulin,Broad,3373,34,998.58,2404,2,37.44,29.37,20.56,44.05,41.54,20.0,0.0815,0.0101,1217,298,Weekday,20.56,4.2,4.2,2192,-15,0.0
2026-02-23,Curcumin C3,Exact,2073,47,523.58,1916,2,15.6,11.14,7.8,16.71,27.33,20.0,0.0606,0.0229,924,275,Weekday,11.61,4.5,3.8,3362,34,0.7000000000000002
2026-02-23,Curcumin C3,Phrase,2561,31,752.99,958,1,29.49,24.29,17.0,36.44,78.6,20.0,0.0628,0.0123,966,187,Weekday,17.0,4.5,3.9,2254,-8,0.6000000000000001
2026-02-23,Curcumin C3,Broad,2883,46,1013.84,958,1,30.98,22.04,15.43,33.06,105.83,20.0,0.0433,0.0163,951,102,Weekday,15.43,4.5,4.8,1235,7,-0.2999999999999998
2026-02-23,Fruit Drink,Exact,1958,27,858.6,604,1,36.64,31.8,22.26,47.7,142.15,20.0,0.0401,0.0139,565,61,Weekday,22.26,4.0,4.3,2375,39,-0.2999999999999998
2026-02-23,Fruit Drink,Phrase,3865,30,387.0,604,1,18.32,12.9,9.03,19.35,64.07,20.0,0.0438,0.0079,622,242,Weekday,9.03,4.0,4.4,4661,-18,-0.40000000000000036
